Title,Topics
1500_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
1992_0,"Topic 33,Topic 6,Topic 45,Topic 31,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
584_0,"Topic 6,Topic 33,Topic 46,Topic 24,Topic 32,Topic 9,Topic 1,Topic 2,Topic 3,Topic 4"
916_0,"Topic 33,Topic 6,Topic 4,Topic 5,Topic 34,Topic 17,Topic 1,Topic 2,Topic 3,Topic 7"
155_0,"Topic 6,Topic 22,Topic 33,Topic 45,Topic 46,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4"
953_0,"Topic 6,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
110_0,"Topic 33,Topic 6,Topic 8,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 9"
42_0,"Topic 6,Topic 33,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
678_0,"Topic 33,Topic 6,Topic 5,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8"
1268_0,"Topic 6,Topic 33,Topic 42,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1295_0,"Topic 6,Topic 33,Topic 45,Topic 3,Topic 31,Topic 46,Topic 8,Topic 16,Topic 1,Topic 2"
1644_0,"Topic 6,Topic 33,Topic 22,Topic 45,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
1601_0,"Topic 33,Topic 40,Topic 26,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6"
254_0,"Topic 6,Topic 33,Topic 45,Topic 5,Topic 8,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
685_0,"Topic 6,Topic 5,Topic 33,Topic 25,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8"
211_0,"Topic 6,Topic 33,Topic 42,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
579_0,"Topic 6,Topic 33,Topic 45,Topic 10,Topic 28,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4"
1169_0,"Topic 6,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8,Topic 9,Topic 10"
798_0,"Topic 6,Topic 33,Topic 39,Topic 12,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
349_0,"Topic 6,Topic 45,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1759_0,"Topic 6,Topic 36,Topic 19,Topic 46,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1388_0,"Topic 6,Topic 33,Topic 45,Topic 36,Topic 34,Topic 27,Topic 3,Topic 15,Topic 22,Topic 1"
1031_0,"Topic 33,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8"
1872_0,"Topic 6,Topic 33,Topic 15,Topic 3,Topic 40,Topic 1,Topic 2,Topic 4,Topic 5,Topic 7"
1074_0,"Topic 6,Topic 33,Topic 36,Topic 22,Topic 1,Topic 5,Topic 7,Topic 4,Topic 2,Topic 3"
1837_0,"Topic 6,Topic 33,Topic 5,Topic 10,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
421_0,"Topic 6,Topic 33,Topic 40,Topic 45,Topic 10,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
464_0,"Topic 33,Topic 7,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 8,Topic 9"
499_0,"Topic 6,Topic 33,Topic 3,Topic 36,Topic 25,Topic 32,Topic 1,Topic 2,Topic 4,Topic 5"
1089_0,"Topic 33,Topic 6,Topic 5,Topic 40,Topic 39,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4"
1458_0,"Topic 33,Topic 6,Topic 39,Topic 16,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1330_0,"Topic 32,Topic 33,Topic 45,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1375_0,"Topic 33,Topic 6,Topic 44,Topic 39,Topic 45,Topic 40,Topic 3,Topic 34,Topic 43,Topic 8"
720_0,"Topic 6,Topic 33,Topic 40,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
765_0,"Topic 6,Topic 33,Topic 45,Topic 1,Topic 16,Topic 46,Topic 36,Topic 44,Topic 43,Topic 9"
873_0,"Topic 33,Topic 6,Topic 22,Topic 45,Topic 40,Topic 48,Topic 1,Topic 2,Topic 3,Topic 4"
836_0,"Topic 33,Topic 6,Topic 26,Topic 45,Topic 39,Topic 40,Topic 17,Topic 46,Topic 35,Topic 37"
1420_0,"Topic 45,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8"
1465_0,"Topic 6,Topic 33,Topic 45,Topic 34,Topic 28,Topic 4,Topic 14,Topic 15,Topic 17,Topic 1"
1799_0,"Topic 6,Topic 4,Topic 33,Topic 5,Topic 46,Topic 9,Topic 22,Topic 1,Topic 2,Topic 3"
1348_0,"Topic 6,Topic 45,Topic 33,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
758_0,"Topic 45,Topic 33,Topic 6,Topic 16,Topic 44,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4"
389_0,"Topic 6,Topic 33,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8,Topic 9"
331_0,"Topic 45,Topic 33,Topic 6,Topic 36,Topic 25,Topic 28,Topic 9,Topic 18,Topic 21,Topic 37"
374_0,"Topic 6,Topic 33,Topic 36,Topic 19,Topic 28,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4"
1721_0,"Topic 6,Topic 33,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1764_0,"Topic 6,Topic 19,Topic 36,Topic 46,Topic 45,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4"
1049_0,"Topic 6,Topic 45,Topic 33,Topic 47,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1498_0,"Topic 6,Topic 33,Topic 45,Topic 15,Topic 46,Topic 29,Topic 32,Topic 34,Topic 28,Topic 27"
459_0,"Topic 33,Topic 6,Topic 7,Topic 39,Topic 1,Topic 44,Topic 2,Topic 3,Topic 4,Topic 5"
1679_0,"Topic 6,Topic 21,Topic 37,Topic 33,Topic 28,Topic 3,Topic 38,Topic 1,Topic 2,Topic 4"
82_0,"Topic 6,Topic 33,Topic 2,Topic 45,Topic 27,Topic 14,Topic 1,Topic 39,Topic 17,Topic 5"
269_0,"Topic 6,Topic 45,Topic 33,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
544_0,"Topic 6,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
195_0,"Topic 33,Topic 25,Topic 6,Topic 39,Topic 45,Topic 36,Topic 32,Topic 1,Topic 2,Topic 3"
501_0,"Topic 6,Topic 33,Topic 3,Topic 45,Topic 28,Topic 9,Topic 47,Topic 1,Topic 2,Topic 4"
993_0,"Topic 33,Topic 6,Topic 4,Topic 28,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
1585_0,"Topic 33,Topic 6,Topic 45,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1917_0,"Topic 6,Topic 33,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1154_0,"Topic 6,Topic 33,Topic 9,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1952_0,"Topic 6,Topic 33,Topic 45,Topic 19,Topic 40,Topic 34,Topic 14,Topic 1,Topic 37,Topic 2"
1111_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
1578_0,"Topic 33,Topic 6,Topic 36,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
168_0,"Topic 6,Topic 33,Topic 4,Topic 45,Topic 28,Topic 9,Topic 40,Topic 3,Topic 1,Topic 2"
294_0,"Topic 6,Topic 40,Topic 45,Topic 33,Topic 28,Topic 42,Topic 15,Topic 1,Topic 2,Topic 3"
645_0,"Topic 6,Topic 46,Topic 34,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
600_0,"Topic 33,Topic 6,Topic 45,Topic 22,Topic 28,Topic 36,Topic 25,Topic 15,Topic 1,Topic 2"
1255_0,"Topic 6,Topic 33,Topic 45,Topic 46,Topic 29,Topic 32,Topic 28,Topic 39,Topic 44,Topic 1"
1684_0,"Topic 6,Topic 33,Topic 45,Topic 37,Topic 40,Topic 39,Topic 46,Topic 20,Topic 17,Topic 5"
1210_0,"Topic 33,Topic 6,Topic 44,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1028_0,"Topic 28,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8"
438_0,"Topic 6,Topic 33,Topic 45,Topic 36,Topic 9,Topic 35,Topic 38,Topic 22,Topic 4,Topic 11"
315_0,"Topic 33,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
350_0,"Topic 6,Topic 33,Topic 25,Topic 45,Topic 19,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4"
781_0,"Topic 6,Topic 33,Topic 12,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1705_0,"Topic 6,Topic 33,Topic 32,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1391_0,"Topic 6,Topic 33,Topic 45,Topic 44,Topic 36,Topic 15,Topic 40,Topic 19,Topic 3,Topic 22"
0_0,"Topic 33,Topic 6,Topic 45,Topic 23,Topic 4,Topic 34,Topic 5,Topic 46,Topic 17,Topic 1"
1740_0,"Topic 33,Topic 6,Topic 38,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1329_0,"Topic 6,Topic 33,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8,Topic 9"
739_0,"Topic 33,Topic 6,Topic 20,Topic 45,Topic 38,Topic 15,Topic 4,Topic 40,Topic 14,Topic 9"
857_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
480_0,"Topic 6,Topic 33,Topic 19,Topic 3,Topic 1,Topic 2,Topic 4,Topic 5,Topic 7,Topic 8"
812_0,"Topic 6,Topic 33,Topic 44,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1404_0,"Topic 45,Topic 33,Topic 6,Topic 34,Topic 40,Topic 5,Topic 16,Topic 10,Topic 2,Topic 32"
1896_0,"Topic 6,Topic 33,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1441_0,"Topic 33,Topic 6,Topic 45,Topic 15,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1090_0,"Topic 33,Topic 45,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7"
661_0,"Topic 6,Topic 3,Topic 33,Topic 26,Topic 1,Topic 2,Topic 4,Topic 5,Topic 7,Topic 8"
624_0,"Topic 37,Topic 33,Topic 6,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1271_0,"Topic 6,Topic 33,Topic 34,Topic 45,Topic 50,Topic 9,Topic 1,Topic 2,Topic 3,Topic 4"
1234_0,"Topic 6,Topic 33,Topic 8,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 9"
1519_0,"Topic 33,Topic 6,Topic 45,Topic 8,Topic 40,Topic 28,Topic 15,Topic 37,Topic 47,Topic 36"
109_0,"Topic 33,Topic 6,Topic 8,Topic 24,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
560_0,"Topic 6,Topic 33,Topic 41,Topic 45,Topic 28,Topic 4,Topic 8,Topic 46,Topic 1,Topic 2"
525_0,"Topic 6,Topic 33,Topic 37,Topic 45,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1933_0,"Topic 6,Topic 33,Topic 4,Topic 19,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
1170_0,"Topic 33,Topic 6,Topic 5,Topic 45,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
1976_0,"Topic 6,Topic 33,Topic 43,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1135_0,"Topic 6,Topic 33,Topic 38,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1618_0,"Topic 45,Topic 6,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
208_0,"Topic 6,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
518_0,"Topic 6,Topic 10,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1108_0,"Topic 6,Topic 1,Topic 33,Topic 42,Topic 25,Topic 14,Topic 26,Topic 2,Topic 3,Topic 4"
1660_0,"Topic 6,Topic 33,Topic 15,Topic 45,Topic 5,Topic 34,Topic 39,Topic 25,Topic 1,Topic 2"
1625_0,"Topic 6,Topic 33,Topic 45,Topic 37,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
270_0,"Topic 45,Topic 6,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
235_0,"Topic 33,Topic 6,Topic 41,Topic 22,Topic 1,Topic 47,Topic 40,Topic 39,Topic 26,Topic 4"
619_0,"Topic 6,Topic 33,Topic 45,Topic 34,Topic 17,Topic 44,Topic 8,Topic 9,Topic 1,Topic 2"
66_0,"Topic 6,Topic 33,Topic 45,Topic 9,Topic 46,Topic 37,Topic 22,Topic 1,Topic 2,Topic 3"
23_0,"Topic 6,Topic 33,Topic 45,Topic 40,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1209_0,"Topic 6,Topic 33,Topic 1,Topic 45,Topic 17,Topic 39,Topic 40,Topic 36,Topic 32,Topic 23"
1561_0,"Topic 33,Topic 6,Topic 45,Topic 8,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1524_0,"Topic 33,Topic 8,Topic 6,Topic 45,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
932_0,"Topic 6,Topic 16,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
171_0,"Topic 33,Topic 4,Topic 9,Topic 45,Topic 1,Topic 2,Topic 3,Topic 5,Topic 6,Topic 7"
977_0,"Topic 6,Topic 33,Topic 32,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
134_0,"Topic 33,Topic 6,Topic 5,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8"
1314_0,"Topic 33,Topic 6,Topic 9,Topic 3,Topic 45,Topic 1,Topic 2,Topic 4,Topic 5,Topic 7"
1351_0,"Topic 6,Topic 45,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1780_0,"Topic 6,Topic 28,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
704_0,"Topic 6,Topic 33,Topic 40,Topic 15,Topic 31,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4"
390_0,"Topic 33,Topic 6,Topic 36,Topic 19,Topic 45,Topic 8,Topic 1,Topic 2,Topic 3,Topic 4"
741_0,"Topic 33,Topic 6,Topic 45,Topic 24,Topic 34,Topic 39,Topic 32,Topic 37,Topic 4,Topic 25"
1439_0,"Topic 33,Topic 6,Topic 46,Topic 32,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1015_0,"Topic 6,Topic 33,Topic 45,Topic 19,Topic 23,Topic 5,Topic 34,Topic 28,Topic 1,Topic 16"
1856_0,"Topic 33,Topic 6,Topic 5,Topic 45,Topic 25,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
1481_0,"Topic 6,Topic 33,Topic 15,Topic 41,Topic 31,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1050_0,"Topic 6,Topic 45,Topic 33,Topic 42,Topic 16,Topic 35,Topic 28,Topic 1,Topic 2,Topic 3"
1813_0,"Topic 33,Topic 45,Topic 34,Topic 43,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6"
405_0,"Topic 6,Topic 33,Topic 45,Topic 5,Topic 23,Topic 28,Topic 17,Topic 14,Topic 1,Topic 2"
897_0,"Topic 6,Topic 33,Topic 32,Topic 45,Topic 39,Topic 16,Topic 5,Topic 17,Topic 1,Topic 2"
440_0,"Topic 6,Topic 33,Topic 36,Topic 34,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7"
328_0,"Topic 6,Topic 33,Topic 45,Topic 34,Topic 40,Topic 28,Topic 26,Topic 1,Topic 2,Topic 3"
1738_0,"Topic 33,Topic 6,Topic 45,Topic 4,Topic 20,Topic 44,Topic 37,Topic 5,Topic 19,Topic 39"
1563_0,"Topic 45,Topic 6,Topic 33,Topic 5,Topic 40,Topic 1,Topic 36,Topic 25,Topic 9,Topic 28"
1526_0,"Topic 33,Topic 6,Topic 16,Topic 8,Topic 45,Topic 40,Topic 28,Topic 22,Topic 32,Topic 1"
930_0,"Topic 6,Topic 33,Topic 28,Topic 45,Topic 34,Topic 49,Topic 1,Topic 2,Topic 3,Topic 4"
173_0,"Topic 33,Topic 6,Topic 45,Topic 4,Topic 40,Topic 46,Topic 44,Topic 9,Topic 17,Topic 28"
975_0,"Topic 33,Topic 6,Topic 17,Topic 30,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
136_0,"Topic 33,Topic 6,Topic 5,Topic 45,Topic 46,Topic 29,Topic 34,Topic 21,Topic 43,Topic 31"
64_0,"Topic 33,Topic 6,Topic 45,Topic 28,Topic 34,Topic 27,Topic 36,Topic 39,Topic 32,Topic 1"
21_0,"Topic 6,Topic 33,Topic 40,Topic 5,Topic 19,Topic 37,Topic 17,Topic 28,Topic 1,Topic 2"
1662_0,"Topic 6,Topic 33,Topic 37,Topic 28,Topic 45,Topic 40,Topic 5,Topic 43,Topic 34,Topic 42"
1627_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
272_0,"Topic 6,Topic 45,Topic 33,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
237_0,"Topic 6,Topic 33,Topic 40,Topic 44,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
99_0,"Topic 6,Topic 33,Topic 34,Topic 45,Topic 27,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
988_0,"Topic 6,Topic 33,Topic 45,Topic 5,Topic 28,Topic 36,Topic 18,Topic 25,Topic 46,Topic 9"
1949_0,"Topic 6,Topic 33,Topic 45,Topic 19,Topic 40,Topic 1,Topic 29,Topic 44,Topic 2,Topic 3"
1017_0,"Topic 33,Topic 6,Topic 39,Topic 5,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
1854_0,"Topic 33,Topic 6,Topic 5,Topic 45,Topic 10,Topic 22,Topic 34,Topic 9,Topic 40,Topic 36"
1483_0,"Topic 6,Topic 10,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1052_0,"Topic 33,Topic 6,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1811_0,"Topic 33,Topic 45,Topic 6,Topic 10,Topic 34,Topic 8,Topic 1,Topic 22,Topic 15,Topic 2"
407_0,"Topic 6,Topic 33,Topic 31,Topic 23,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
895_0,"Topic 33,Topic 6,Topic 18,Topic 20,Topic 34,Topic 9,Topic 40,Topic 42,Topic 25,Topic 43"
442_0,"Topic 6,Topic 33,Topic 45,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
868_0,"Topic 6,Topic 33,Topic 23,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1316_0,"Topic 33,Topic 6,Topic 9,Topic 45,Topic 36,Topic 32,Topic 5,Topic 46,Topic 27,Topic 16"
1353_0,"Topic 6,Topic 33,Topic 39,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1782_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
706_0,"Topic 6,Topic 33,Topic 40,Topic 45,Topic 43,Topic 47,Topic 1,Topic 2,Topic 3,Topic 4"
392_0,"Topic 33,Topic 6,Topic 45,Topic 36,Topic 22,Topic 32,Topic 44,Topic 1,Topic 2,Topic 3"
743_0,"Topic 33,Topic 6,Topic 45,Topic 24,Topic 15,Topic 9,Topic 46,Topic 5,Topic 22,Topic 40"
855_0,"Topic 6,Topic 33,Topic 45,Topic 29,Topic 36,Topic 15,Topic 23,Topic 20,Topic 39,Topic 1"
482_0,"Topic 6,Topic 33,Topic 40,Topic 3,Topic 25,Topic 1,Topic 2,Topic 4,Topic 5,Topic 7"
810_0,"Topic 6,Topic 33,Topic 16,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1406_0,"Topic 6,Topic 45,Topic 33,Topic 34,Topic 44,Topic 17,Topic 46,Topic 40,Topic 1,Topic 2"
1894_0,"Topic 6,Topic 33,Topic 45,Topic 23,Topic 38,Topic 1,Topic 9,Topic 15,Topic 2,Topic 3"
1443_0,"Topic 6,Topic 7,Topic 34,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 8"
1092_0,"Topic 33,Topic 6,Topic 5,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8"
317_0,"Topic 6,Topic 33,Topic 19,Topic 45,Topic 1,Topic 25,Topic 2,Topic 3,Topic 4,Topic 5"
352_0,"Topic 6,Topic 45,Topic 29,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
783_0,"Topic 33,Topic 6,Topic 10,Topic 45,Topic 12,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1707_0,"Topic 33,Topic 6,Topic 24,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
1393_0,"Topic 6,Topic 33,Topic 24,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
2_0,"Topic 33,Topic 6,Topic 45,Topic 21,Topic 17,Topic 27,Topic 20,Topic 34,Topic 46,Topic 36"
1742_0,"Topic 33,Topic 6,Topic 44,Topic 45,Topic 1,Topic 17,Topic 28,Topic 30,Topic 2,Topic 3"
1869_0,"Topic 33,Topic 48,Topic 39,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6"
562_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
527_0,"Topic 6,Topic 33,Topic 37,Topic 45,Topic 29,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1931_0,"Topic 6,Topic 33,Topic 45,Topic 4,Topic 19,Topic 5,Topic 8,Topic 38,Topic 29,Topic 17"
1172_0,"Topic 6,Topic 33,Topic 45,Topic 28,Topic 36,Topic 5,Topic 39,Topic 1,Topic 2,Topic 3"
1974_0,"Topic 6,Topic 33,Topic 45,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1137_0,"Topic 6,Topic 24,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1989_0,"Topic 6,Topic 33,Topic 45,Topic 30,Topic 10,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
948_0,"Topic 6,Topic 38,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
663_0,"Topic 6,Topic 33,Topic 39,Topic 16,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
59_0,"Topic 33,Topic 6,Topic 49,Topic 8,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
626_0,"Topic 33,Topic 6,Topic 45,Topic 43,Topic 25,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1273_0,"Topic 33,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1236_0,"Topic 6,Topic 5,Topic 33,Topic 45,Topic 4,Topic 39,Topic 1,Topic 2,Topic 3,Topic 7"
1808_0,"Topic 33,Topic 15,Topic 45,Topic 6,Topic 5,Topic 37,Topic 36,Topic 21,Topic 42,Topic 30"
333_0,"Topic 6,Topic 33,Topic 45,Topic 26,Topic 47,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
376_0,"Topic 6,Topic 33,Topic 45,Topic 28,Topic 36,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4"
1723_0,"Topic 33,Topic 45,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1766_0,"Topic 6,Topic 33,Topic 46,Topic 36,Topic 23,Topic 34,Topic 9,Topic 1,Topic 22,Topic 2"
871_0,"Topic 6,Topic 33,Topic 45,Topic 40,Topic 5,Topic 28,Topic 4,Topic 47,Topic 22,Topic 1"
834_0,"Topic 6,Topic 33,Topic 45,Topic 39,Topic 22,Topic 28,Topic 5,Topic 15,Topic 26,Topic 12"
1422_0,"Topic 45,Topic 6,Topic 33,Topic 34,Topic 25,Topic 7,Topic 28,Topic 1,Topic 2,Topic 3"
1467_0,"Topic 6,Topic 33,Topic 14,Topic 1,Topic 25,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
38_0,"Topic 6,Topic 33,Topic 40,Topic 34,Topic 5,Topic 41,Topic 22,Topic 1,Topic 2,Topic 3"
296_0,"Topic 33,Topic 6,Topic 45,Topic 29,Topic 23,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4"
647_0,"Topic 6,Topic 46,Topic 33,Topic 21,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
602_0,"Topic 33,Topic 6,Topic 45,Topic 5,Topic 10,Topic 16,Topic 28,Topic 17,Topic 46,Topic 23"
1257_0,"Topic 6,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1686_0,"Topic 6,Topic 33,Topic 43,Topic 40,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1212_0,"Topic 6,Topic 33,Topic 1,Topic 17,Topic 9,Topic 40,Topic 22,Topic 30,Topic 32,Topic 14"
929_0,"Topic 6,Topic 33,Topic 14,Topic 4,Topic 28,Topic 36,Topic 40,Topic 9,Topic 46,Topic 25"
